Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18
#YY  ,MM ,D ,hh ,mm ,WDIR, WSPD, GST,  WVHT,   DPD,   APD, MWD,   PRES,  ATMP,  WTMP,  DEWP,  VIS,  TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s,     m,   sec,   sec, deg,    hPa,  degC,  degC,  degC,  nmi,    ft
2021 ,01 ,18 ,19 ,20 ,246 , 7.4 , 9.1, 99.00, 99.00, 99.00, 999, 1002.3,   6.0,   6.3,  -1.2, 99.0, 99.00 
2021 ,01 ,18 ,19 ,30 ,249 , 6.7 , 8.3, 99.00, 99.00, 99.00, 999, 1002.2,   6.0,   6.3,  -1.0, 99.0, 99.00 
2021 ,01 ,18 ,19 ,40 ,250 , 7.0 , 9.0,  0.62,  3.45,  3.41, 272, 1002.3,   6.0,   6.3,  -0.7, 99.0, 99.00 
2021 ,01 ,18 ,19 ,50 ,252 , 7.6 , 9.5, 99.00, 99.00, 99.00, 999, 1002.3,   6.1,   6.3,  -1.0, 99.0, 99.00 
2021 ,01 ,18 ,20 ,00 ,253 , 7.8 , 9.8, 99.00, 99.00, 99.00, 999, 1002.3,   6.2,   6.3,  -1.3, 99.0, 99.00 
2021 ,01 ,18 ,20 ,10 ,254 , 8.4 ,10.4, 99.00, 99.00, 99.00, 999, 1002.4,   6.2,   6.3,  -0.9, 99.0, 99.00 
2021 ,01 ,18 ,20 ,20 ,254 , 8.0 , 9.8, 99.00, 99.00, 99.00, 999, 1002.4,   6.3,   6.3,  -1.0, 99.0, 99.00 
2021 ,01 ,18 ,20 ,30 ,255 , 7.8 , 9.9, 99.00, 99.00, 99.00, 999, 1002.5,   6.3,   6.3,  -0.9, 99.0, 99.00 
2021 ,01 ,18 ,20 ,40 ,259 , 7.7 , 9.4,  0.65,  3.33,  3.36, 277, 1002.7,   6.2,   6.3,  -1.2, 99.0, 99.00 
2021 ,01 ,18 ,20 ,50 ,262 , 7.8 , 9.7, 99.00, 99.00, 99.00, 999, 1002.9,   6.2,   6.3,  -0.9, 99.0, 99.00 
2021 ,01 ,18 ,21 ,00 ,286 , 8.3 ,10.4, 99.00, 99.00, 99.00, 999, 1003.1,   6.1,   6.3,  -1.2, 99.0, 99.00 
2021 ,01 ,18 ,21 ,10 ,292 , 8.3 ,10.4, 99.00, 99.00, 99.00, 999, 1003.2,   6.0,   6.3,  -1.1, 99.0, 99.00 
2021 ,01 ,18 ,21 ,20 ,287 , 9.0 ,11.7, 99.00, 99.00, 99.00, 999, 1003.3,   6.0,   6.3,  -1.1, 99.0, 99.00 
2021 ,01 ,18 ,21 ,30 ,280 ,10.4 ,12.7, 99.00, 99.00, 99.00, 999, 1003.6,   5.9,   6.3,  -1.5, 99.0, 99.00 
2021 ,01 ,18 ,21 ,40 ,277 , 9.9 ,12.9,  0.79,  3.57,  3.42, 285, 1003.8,   5.9,   6.3,  -1.3, 99.0, 99.00 
2021 ,01 ,18 ,21 ,50 ,271 , 9.3 ,11.3, 99.00, 99.00, 99.00, 999, 1003.9,   5.8,   6.3,  -1.4, 99.0, 99.00 
2021 ,01 ,18 ,22 ,00 ,262 , 8.9 ,11.3, 99.00, 99.00, 99.00, 999, 1004.1,   5.7,   6.3,  -1.1, 99.0, 99.00 
2021 ,01 ,18 ,22 ,10 ,273 , 8.4 ,11.5, 99.00, 99.00, 99.00, 999, 1004.4,   5.7,   6.3,  -0.9, 99.0, 99.00 
2021 ,01 ,18 ,22 ,20 ,278 ,10.3 ,13.0, 99.00, 99.00, 99.00, 999, 1004.6,   5.5,   6.3,  -1.4, 99.0, 99.00 
2021 ,01 ,18 ,22 ,30 ,281 ,11.5 ,13.8, 99.00, 99.00, 99.00, 999, 1004.9,   5.2,   6.3,  -2.4, 99.0, 99.00 
2021 ,01 ,18 ,22 ,40 ,284 ,11.1 ,14.0,  0.88,  3.85,  3.44, 287, 1005.1,   4.9,   6.3,  -2.4, 99.0, 99.00 
2021 ,01 ,18 ,22 ,50 ,282 ,10.8 ,14.0, 99.00, 99.00, 99.00, 999, 1005.3,   4.7, 999.0,  -2.4, 99.0, 99.00 
2021 ,01 ,18 ,23 ,00 ,288 ,10.7 ,12.9, 99.00, 99.00, 99.00, 999, 1005.5,   4.5,   6.3,  -2.5, 99.0, 99.00 
2021 ,01 ,18 ,23 ,10 ,285 ,11.0 ,13.3, 99.00, 99.00, 99.00, 999, 1005.7,   4.4,   6.3,  -2.6, 99.0, 99.00 
2021 ,01 ,18 ,23 ,20 ,285 ,10.8 ,13.6, 99.00, 99.00, 99.00, 999, 1005.8,   4.2,   6.3,  -2.8, 99.0, 99.00 
2021 ,01 ,18 ,23 ,30 ,286 ,10.8 ,13.2, 99.00, 99.00, 99.00, 999, 1006.1,   4.1,   6.3,  -2.6, 99.0, 99.00 
2021 ,01 ,18 ,23 ,40 ,280 ,11.4 ,14.3,  1.02,  4.17,  3.69, 290, 1006.2,   3.9,   6.3,  -3.0, 99.0, 99.00 
2021 ,01 ,18 ,23 ,50 ,274 ,11.6 ,14.7, 99.00, 99.00, 99.00, 999, 1006.4,   3.7,   6.3,  -3.2, 99.0, 99.00 
2021 ,01 ,19 ,00 ,00 ,278 ,11.0 ,14.1, 99.00, 99.00, 99.00, 999, 1006.5,   3.7,   6.3,  -2.9, 99.0, 99.00 
2021 ,01 ,19 ,00 ,10 ,276 ,10.6 ,12.9, 99.00, 99.00, 99.00, 999, 1006.6,   3.7, 999.0,  -2.8, 99.0, 99.00 
2021 ,01 ,19 ,00 ,20 ,274 ,10.8 ,14.5, 99.00, 99.00, 99.00, 999, 1006.8,   3.6,   6.2,  -3.2, 99.0, 99.00 
2021 ,01 ,19 ,00 ,30 ,273 ,11.1 ,13.3, 99.00, 99.00, 99.00, 999, 1007.0,   3.5,   6.2,  -3.3, 99.0, 99.00 
2021 ,01 ,19 ,00 ,40 ,276 ,10.7 ,14.2,  0.98,  4.17,  3.62, 288, 1007.2,   3.5,   6.2,  -3.1, 99.0, 99.00 
2021 ,01 ,19 ,00 ,50 ,276 ,10.5 ,13.8, 99.00, 99.00, 99.00, 999, 1007.2,   3.4,   6.3,  -3.2, 99.0, 99.00 
2021 ,01 ,19 ,01 ,00 ,275 ,10.3 ,12.7, 99.00, 99.00, 99.00, 999, 1007.4,   3.4,   6.2,  -3.0, 99.0, 99.00 
2021 ,01 ,19 ,01 ,10 ,275 ,11.0 ,14.0, 99.00, 99.00, 99.00, 999, 1007.6,   3.3,   6.3,  -3.4, 99.0, 99.00 
2021 ,01 ,19 ,01 ,20 ,271 ,10.7 ,13.2, 99.00, 99.00, 99.00, 999, 1007.7,   3.3,   6.2,  -3.1, 99.0, 99.00 
2021 ,01 ,19 ,01 ,30 ,274 ,10.2 ,12.6, 99.00, 99.00, 99.00, 999, 1007.7,   3.3,   6.2,  -3.0, 99.0, 99.00 
2021 ,01 ,19 ,01 ,40 ,273 ,10.5 ,12.9,  0.90,  4.17,  3.57, 283, 1008.0,   3.2,   6.2,  -3.3, 99.0, 99.00 
2021 ,01 ,19 ,01 ,50 ,275 ,10.1 ,12.6, 99.00, 99.00, 99.00, 999, 1008.1,   3.1,   6.2,  -3.2, 99.0, 99.00 
2021 ,01 ,19 ,02 ,00 ,277 , 9.8 ,11.9, 99.00, 99.00, 99.00, 999, 1008.1,   3.1,   6.2,  -3.1, 99.0, 99.00 
2021 ,01 ,19 ,02 ,10 ,276 ,10.1 ,13.3, 99.00, 99.00, 99.00, 999, 1008.2,   3.0,   6.2,  -3.4, 99.0, 99.00 
2021 ,01 ,19 ,02 ,20 ,282 ,10.3 ,12.7, 99.00, 99.00, 99.00, 999, 1008.2,   2.9,   6.2,  -3.5, 99.0, 99.00 
2021 ,01 ,19 ,02 ,30 ,285 ,10.3 ,13.7, 99.00, 99.00, 99.00, 999, 1008.3,   2.9,   6.2,  -3.6, 99.0, 99.00 
2021 ,01 ,19 ,02 ,40 ,282 , 9.7 ,12.4,  0.74,  3.70,  3.48, 283, 1008.5,   2.9,   6.2,  -3.3, 99.0, 99.00 
2021 ,01 ,19 ,02 ,50 ,285 ,10.2 ,12.4, 99.00, 99.00, 99.00, 999, 1008.6,   2.8,   6.2,  -3.6, 99.0, 99.00 
2021 ,01 ,19 ,03 ,00 ,283 , 9.9 ,12.5, 99.00, 99.00, 99.00, 999, 1008.8,   2.7,   6.2,  -4.0, 99.0, 99.00 
2021 ,01 ,19 ,03 ,10 ,283 , 9.7 ,12.5, 99.00, 99.00, 99.00, 999, 1008.9,   2.6,   6.2,  -4.1, 99.0, 99.00 
2021 ,01 ,19 ,03 ,20 ,278 , 8.5 ,12.0, 99.00, 99.00, 99.00, 999, 1009.0,   2.6,   6.2,  -3.5, 99.0, 99.00 
2021 ,01 ,19 ,03 ,30 ,278 , 9.1 ,12.0, 99.00, 99.00, 99.00, 999, 1009.1,   2.5,   6.2,  -3.8, 99.0, 99.00 
2021 ,01 ,19 ,03 ,40 ,280 , 8.8 ,11.2,  0.73,  3.57,  3.42, 287, 1009.3,   2.4,   6.2,  -4.0, 99.0, 99.00 
2021 ,01 ,19 ,03 ,50 ,281 , 8.7 ,11.5, 99.00, 99.00, 99.00, 999, 1009.2,   2.3,   6.2,  -4.3, 99.0, 99.00 
2021 ,01 ,19 ,04 ,00 ,284 , 9.3 ,11.4, 99.00, 99.00, 99.00, 999, 1009.4,   2.2,   6.2,  -4.3, 99.0, 99.00 
2021 ,01 ,19 ,04 ,10 ,280 , 9.0 ,11.3, 99.00, 99.00, 99.00, 999, 1009.4,   2.2,   6.2,  -4.1, 99.0, 99.00 
2021 ,01 ,19 ,04 ,20 ,282 , 9.0 ,11.7, 99.00, 99.00, 99.00, 999, 1009.4,   2.1,   6.2,  -4.2, 99.0, 99.00 
2021 ,01 ,19 ,04 ,30 ,288 , 8.3 ,11.3, 99.00, 99.00, 99.00, 999, 1009.5,   2.1,   6.2,  -3.9, 99.0, 99.00 
2021 ,01 ,19 ,04 ,40 ,285 , 8.1 ,10.3,  0.70,  3.57,  3.41, 285, 1009.6,   2.0,   6.2,  -4.0, 99.0, 99.00 
2021 ,01 ,19 ,04 ,50 ,290 , 8.0 ,11.2, 99.00, 99.00, 99.00, 999, 1009.6,   1.9, 999.0,  -4.0, 99.0, 99.00 
2021 ,01 ,19 ,05 ,00 ,301 , 7.9 , 9.9, 99.00, 99.00, 99.00, 999, 1009.9,   1.9,   6.2,  -3.9, 99.0, 99.00 
2021 ,01 ,19 ,05 ,10 ,303 , 8.1 ,10.0, 99.00, 99.00, 99.00, 999, 1009.9,   1.7,   6.2,  -4.2, 99.0, 99.00 
2021 ,01 ,19 ,05 ,20 ,298 , 8.2 ,10.2, 99.00, 99.00, 99.00, 999, 1009.9,   1.6,   6.2,  -4.3, 99.0, 99.00 
2021 ,01 ,19 ,05 ,30 ,302 , 8.2 ,10.1, 99.00, 99.00, 99.00, 999, 1010.2,   1.5,   6.2,  -4.2, 99.0, 99.00 
2021 ,01 ,19 ,05 ,40 ,298 , 8.8 ,10.5,  0.65,  3.23,  3.33, 298, 1010.4,   1.4,   6.2,  -4.4, 99.0, 99.00 
2021 ,01 ,19 ,05 ,50 ,294 , 8.9 ,10.5, 99.00, 99.00, 99.00, 999, 1010.6,   1.3,   6.2,  -4.5, 99.0, 99.00 
2021 ,01 ,19 ,06 ,00 ,292 , 9.6 ,11.5, 99.00, 99.00, 99.00, 999, 1010.6,   1.2,   6.2,  -4.8, 99.0, 99.00 
2021 ,01 ,19 ,06 ,10 ,291 , 9.7 ,12.1, 99.00, 99.00, 99.00, 999, 1010.8,   1.2,   6.2,  -5.0, 99.0, 99.00 
2021 ,01 ,19 ,06 ,20 ,290 , 9.4 ,12.1, 99.00, 99.00, 99.00, 999, 1010.9,   1.1,   6.2,  -4.9, 99.0, 99.00 
2021 ,01 ,19 ,06 ,30 ,284 , 9.7 ,12.4, 99.00, 99.00, 99.00, 999, 1011.0,   1.0,   6.2,  -5.3, 99.0, 99.00 
2021 ,01 ,19 ,06 ,40 ,284 , 9.8 ,12.0,  0.81,  3.70,  3.41, 296, 1011.3,   0.9,   6.2,  -5.5, 99.0, 99.00 
2021 ,01 ,19 ,06 ,50 ,279 , 9.1 ,11.1, 99.00, 99.00, 99.00, 999, 1011.3,   0.9,   6.2,  -5.0, 99.0, 99.00 
2021 ,01 ,19 ,07 ,00 ,284 , 9.8 ,12.3, 99.00, 99.00, 99.00, 999, 1011.5,   0.8,   6.2,  -5.7, 99.0, 99.00 
2021 ,01 ,19 ,07 ,10 ,280 , 9.7 ,12.2, 99.00, 99.00, 99.00, 999, 1011.8,   0.7,   6.2,  -5.4, 99.0, 99.00 
2021 ,01 ,19 ,07 ,20 ,283 ,10.2 ,12.2, 99.00, 99.00, 99.00, 999, 1011.9,   0.7,   6.2,  -5.5, 99.0, 99.00 
2021 ,01 ,19 ,07 ,30 ,281 , 9.6 ,11.8, 99.00, 99.00, 99.00, 999, 1012.1,   0.7,   6.2,  -4.9, 99.0, 99.00 
2021 ,01 ,19 ,07 ,40 ,281 , 9.9 ,12.2,  0.80,  3.57,  3.39, 299, 1012.1,   0.6,   6.2,  -5.0, 99.0, 99.00 
2021 ,01 ,19 ,07 ,50 ,281 , 9.9 ,12.1, 99.00, 99.00, 99.00, 999, 1012.2,   0.5,   6.2,  -5.3, 99.0, 99.00 
2021 ,01 ,19 ,08 ,00 ,290 , 9.8 ,12.1, 99.00, 99.00, 99.00, 999, 1012.1,   0.4,   6.2,  -5.9, 99.0, 99.00 
2021 ,01 ,19 ,08 ,10 ,277 , 9.0 ,12.3, 99.00, 99.00, 99.00, 999, 1012.2,   0.4,   6.2,  -5.3, 99.0, 99.00 
2021 ,01 ,19 ,08 ,20 ,275 , 9.1 ,11.3, 99.00, 99.00, 99.00, 999, 1012.3,   0.4,   6.2,  -5.4, 99.0, 99.00 
2021 ,01 ,19 ,08 ,30 ,281 , 9.5 ,12.2, 99.00, 99.00, 99.00, 999, 1012.4,   0.3,   6.2,  -5.7, 99.0, 99.00 
2021 ,01 ,19 ,08 ,40 ,276 , 9.4 ,11.6,  0.79,  3.57,  3.37, 292, 1012.4,   0.3,   6.2,  -5.4, 99.0, 99.00 
2021 ,01 ,19 ,08 ,50 ,276 , 8.7 ,11.3, 99.00, 99.00, 99.00, 999, 1012.4,   0.2,   6.2,  -6.1, 99.0, 99.00 
2021 ,01 ,19 ,09 ,00 ,273 , 9.4 ,11.6, 99.00, 99.00, 99.00, 999, 1012.6,   0.1,   6.2,  -6.1, 99.0, 99.00 
2021 ,01 ,19 ,09 ,10 ,277 , 9.0 ,11.2, 99.00, 99.00, 99.00, 999, 1012.7,   0.0,   6.2,  -6.2, 99.0, 99.00 
2021 ,01 ,19 ,09 ,20 ,272 , 8.3 ,10.2, 99.00, 99.00, 99.00, 999, 1012.9,   0.0,   6.2,  -6.0, 99.0, 99.00 
2021 ,01 ,19 ,09 ,30 ,270 , 8.7 ,10.7, 99.00, 99.00, 99.00, 999, 1012.9,   0.0,   6.2,  -6.0, 99.0, 99.00 
2021 ,01 ,19 ,09 ,40 ,273 , 8.8 ,11.0,  0.74,  3.57,  3.35, 290, 1012.9,  -0.2,   6.2,  -6.8, 99.0, 99.00 
2021 ,01 ,19 ,09 ,50 ,271 , 8.3 ,10.2, 99.00, 99.00, 99.00, 999, 1013.0,  -0.3,   6.2,  -6.3, 99.0, 99.00 
2021 ,01 ,19 ,10 ,00 ,272 , 9.0 ,11.3, 99.00, 99.00, 99.00, 999, 1013.0,  -0.3,   6.2,  -6.6, 99.0, 99.00 
2021 ,01 ,19 ,10 ,10 ,272 , 8.8 ,11.1, 99.00, 99.00, 99.00, 999, 1013.1,  -0.2,   6.2,  -6.1, 99.0, 99.00 
2021 ,01 ,19 ,10 ,20 ,273 , 9.3 ,11.7, 99.00, 99.00, 99.00, 999, 1013.2,  -0.3,   6.2,  -6.3, 99.0, 99.00 
2021 ,01 ,19 ,10 ,30 ,273 , 9.0 ,11.2, 99.00, 99.00, 99.00, 999, 1013.4,  -0.3,   6.2,  -6.2, 99.0, 99.00 
2021 ,01 ,19 ,10 ,40 ,275 , 9.4 ,11.8,  0.76,  3.70,  3.37, 282, 1013.5,  -0.3,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,10 ,50 ,279 , 9.4 ,11.9, 99.00, 99.00, 99.00, 999, 1013.7,  -0.3,   6.2,  -6.3, 99.0, 99.00 
2021 ,01 ,19 ,11 ,00 ,283 , 8.8 ,11.1, 99.00, 99.00, 99.00, 999, 1013.7,  -0.3,   6.2,  -6.2, 99.0, 99.00 
2021 ,01 ,19 ,11 ,10 ,276 , 8.5 ,10.5, 99.00, 99.00, 99.00, 999, 1014.0,  -0.4,   6.2,  -6.2, 99.0, 99.00 
2021 ,01 ,19 ,11 ,20 ,272 , 9.0 ,11.0, 99.00, 99.00, 99.00, 999, 1014.2,  -0.5,   6.2,  -6.4, 99.0, 99.00 
2021 ,01 ,19 ,11 ,30 ,270 , 9.4 ,12.0, 99.00, 99.00, 99.00, 999, 1014.3,  -0.5,   6.2,  -6.1, 99.0, 99.00 
2021 ,01 ,19 ,11 ,40 ,275 , 9.4 ,11.3,  0.72,  3.57,  3.39, 282, 1014.3,  -0.6,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,11 ,50 ,273 , 9.6 ,11.6, 99.00, 99.00, 99.00, 999, 1014.4,  -0.5,   6.2,  -6.6, 99.0, 99.00 
2021 ,01 ,19 ,12 ,00 ,270 , 9.7 ,11.6, 99.00, 99.00, 99.00, 999, 1014.5,  -0.5,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,12 ,10 ,272 ,10.1 ,11.9, 99.00, 99.00, 99.00, 999, 1014.7,  -0.5,   6.2,  -6.6, 99.0, 99.00 
2021 ,01 ,19 ,12 ,20 ,270 , 9.7 ,12.3, 99.00, 99.00, 99.00, 999, 1014.9,  -0.5,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,12 ,30 ,274 , 9.5 ,12.0, 99.00, 99.00, 99.00, 999, 1015.0,  -0.5,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,12 ,40 ,277 , 9.5 ,12.0,  0.80,  3.70,  3.40, 279, 1015.3,  -0.4,   6.2,  -6.4, 99.0, 99.00 
2021 ,01 ,19 ,12 ,50 ,278 , 9.3 ,11.5, 99.00, 99.00, 99.00, 999, 1015.4,  -0.4,   6.2,  -6.4, 99.0, 99.00 
2021 ,01 ,19 ,13 ,00 ,282 , 9.3 ,11.5, 99.00, 99.00, 99.00, 999, 1015.5,  -0.3,   6.2,  -6.3, 99.0, 99.00 
2021 ,01 ,19 ,13 ,10 ,279 , 9.7 ,12.5, 99.00, 99.00, 99.00, 999, 1015.7,  -0.4,   6.2,  -6.7, 99.0, 99.00 
2021 ,01 ,19 ,13 ,20 ,280 , 9.3 ,11.7, 99.00, 99.00, 99.00, 999, 1015.7,  -0.4,   6.2,  -6.9, 99.0, 99.00 
2021 ,01 ,19 ,13 ,30 ,285 , 9.1 ,11.0, 99.00, 99.00, 99.00, 999, 1016.0,  -0.4,   6.2,  -7.1, 99.0, 99.00 
2021 ,01 ,19 ,13 ,40 ,287 , 8.4 ,11.2,  0.81,  3.70,  3.39, 282, 1016.1,  -0.2,   6.2,  -6.6, 99.0, 99.00 
2021 ,01 ,19 ,13 ,50 ,289 , 9.0 ,10.8, 99.00, 99.00, 99.00, 999, 1016.2,  -0.2,   6.2,  -7.2, 99.0, 99.00 
2021 ,01 ,19 ,14 ,00 ,282 , 9.1 ,10.9, 99.00, 99.00, 99.00, 999, 1016.3,  -0.2,   6.2,  -7.3, 99.0, 99.00 
2021 ,01 ,19 ,14 ,10 ,289 , 8.6 ,10.8, 99.00, 99.00, 99.00, 999, 1016.3,  -0.1,   6.2,  -6.9, 99.0, 99.00 
2021 ,01 ,19 ,14 ,20 ,286 , 8.4 ,10.9, 99.00, 99.00, 99.00, 999, 1016.3,   0.0,   6.2,  -6.8, 99.0, 99.00 
2021 ,01 ,19 ,14 ,30 ,286 , 9.0 ,12.5, 99.00, 99.00, 99.00, 999, 1016.4,   0.1,   6.2,  -7.0, 99.0, 99.00 
2021 ,01 ,19 ,14 ,40 ,285 , 8.9 ,11.2,  0.69,  3.57,  3.32, 278, 1016.6,   0.2,   6.2,  -7.5, 99.0, 99.00 
2021 ,01 ,19 ,14 ,50 ,283 , 8.4 ,10.8, 99.00, 99.00, 99.00, 999, 1016.6,   0.2,   6.2,  -7.5, 99.0, 99.00 
2021 ,01 ,19 ,15 ,00 ,277 , 8.3 ,10.3, 99.00, 99.00, 99.00, 999, 1016.6,   0.2,   6.2,  -7.8, 99.0, 99.00 
2021 ,01 ,19 ,15 ,10 ,280 , 8.2 ,11.4, 99.00, 99.00, 99.00, 999, 1016.5,   0.2,   6.2,  -8.1, 99.0, 99.00 
2021 ,01 ,19 ,15 ,20 ,282 , 8.6 ,10.3, 99.00, 99.00, 99.00, 999, 1016.4,   0.4,   6.2,  -8.3, 99.0, 99.00 
2021 ,01 ,19 ,15 ,30 ,281 , 8.4 ,10.7, 99.00, 99.00, 99.00, 999, 1016.3,   0.5,   6.2,  -8.1, 99.0, 99.00 
2021 ,01 ,19 ,15 ,40 ,282 , 8.3 ,10.7,  0.68,  3.70,  3.33, 290, 1016.1,   0.6,   6.2,  -8.4, 99.0, 99.00 
2021 ,01 ,19 ,15 ,50 ,284 , 8.1 ,10.9, 99.00, 99.00, 99.00, 999, 1016.1,   0.5,   6.2,  -9.0, 99.0, 99.00 
2021 ,01 ,19 ,16 ,00 ,284 , 7.6 , 9.4, 99.00, 99.00, 99.00, 999, 1015.8,   0.6,   6.2,  -8.6, 99.0, 99.00 
2021 ,01 ,19 ,16 ,10 ,287 , 8.5 ,10.2, 99.00, 99.00, 99.00, 999, 1015.8,   0.7,   6.2,  -9.2, 99.0, 99.00 
2021 ,01 ,19 ,16 ,20 ,287 , 7.9 , 9.6, 99.00, 99.00, 99.00, 999, 1015.6,   0.7,   6.2,  -9.3, 99.0, 99.00 
2021 ,01 ,19 ,16 ,30 ,290 , 7.5 , 9.4, 99.00, 99.00, 99.00, 999, 1015.5,   0.9,   6.2,  -8.7, 99.0, 99.00 
2021 ,01 ,19 ,16 ,40 ,282 , 6.8 , 8.3,  0.63,  3.57,  3.32, 288, 1015.2,   1.0,   6.2,  -8.1, 99.0, 99.00 
2021 ,01 ,19 ,16 ,50 ,284 , 7.2 , 9.0, 99.00, 99.00, 99.00, 999, 1015.0,   1.1,   6.2,  -7.7, 99.0, 99.00 
2021 ,01 ,19 ,17 ,00 ,285 , 7.0 , 8.7, 99.00, 99.00, 99.00, 999, 1014.9,   1.2,   6.2,  -7.7, 99.0, 99.00 
2021 ,01 ,19 ,17 ,10 ,288 , 6.7 , 8.7, 99.00, 99.00, 99.00, 999, 1014.8,   1.2,   6.2,  -8.1, 99.0, 99.00 
2021 ,01 ,19 ,17 ,20 ,286 , 6.0 , 7.6, 99.00, 99.00, 99.00, 999, 1014.8,   1.4,   6.2,  -7.5, 99.0, 99.00 
2021 ,01 ,19 ,17 ,30 ,284 , 6.4 , 8.1, 99.00, 99.00, 99.00, 999, 1014.6,   1.6,   6.2,  -7.2, 99.0, 99.00 
2021 ,01 ,19 ,17 ,40 ,280 , 6.7 , 8.2,  0.52,  3.23,  3.20, 288, 1014.4,   1.9,   6.2,  -6.9, 99.0, 99.00 
2021 ,01 ,19 ,17 ,50 ,277 , 7.1 , 8.7, 99.00, 99.00, 99.00, 999, 1014.3,   2.1,   6.2,  -6.2, 99.0, 99.00 
2021 ,01 ,19 ,18 ,00 ,280 , 6.9 , 8.6, 99.00, 99.00, 99.00, 999, 1014.2,   2.2,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,18 ,10 ,290 , 6.0 , 7.9, 99.00, 99.00, 99.00, 999, 1014.2,   2.3,   6.2,  -6.2, 99.0, 99.00 
2021 ,01 ,19 ,18 ,20 ,293 , 5.5 , 6.8, 99.00, 99.00, 99.00, 999, 1014.0,   2.4,   6.2,  -6.6, 99.0, 99.00 
2021 ,01 ,19 ,18 ,30 ,292 , 5.2 , 7.3, 99.00, 99.00, 99.00, 999, 1014.1,   2.4,   6.2,  -6.8, 99.0, 99.00 
2021 ,01 ,19 ,18 ,40 ,301 , 5.0 , 6.4,  0.46,  3.13,  3.31, 297, 1014.2,   2.5,   6.2,  -7.1, 99.0, 99.00 
2021 ,01 ,19 ,18 ,50 ,302 , 4.4 , 5.8, 99.00, 99.00, 99.00, 999, 1014.3,   2.7,   6.2,  -6.6, 99.0, 99.00 
2021 ,01 ,19 ,19 ,00 ,303 , 4.5 , 5.8, 99.00, 99.00, 99.00, 999, 1014.2,   2.8,   6.2,  -6.7, 99.0, 99.00 
2021 ,01 ,19 ,19 ,10 ,303 , 4.4 , 5.3, 99.00, 99.00, 99.00, 999, 1014.4,   2.8,   6.2,  -7.0, 99.0, 99.00 
2021 ,01 ,19 ,19 ,20 ,301 , 3.1 , 4.5, 99.00, 99.00, 99.00, 999, 1014.3,   2.9,   6.2,  -7.0, 99.0, 99.00 
2021 ,01 ,19 ,19 ,30 ,325 , 2.4 , 3.8, 99.00, 99.00, 99.00, 999, 1014.3,   3.0,   6.2,  -6.9, 99.0, 99.00 
2021 ,01 ,19 ,19 ,40 ,303 , 2.8 , 3.8,  0.41,  3.03,  3.30, 311, 1014.5,   3.2,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,19 ,50 ,303 , 2.6 , 3.7, 99.00, 99.00, 99.00, 999, 1014.4,   3.3,   6.2,  -6.6, 99.0, 99.00 
2021 ,01 ,19 ,20 ,00 ,299 , 1.9 , 3.8, 99.00, 99.00, 99.00, 999, 1014.4,   3.4,   6.2,  -6.8, 99.0, 99.00 
2021 ,01 ,19 ,20 ,10 ,322 , 2.6 , 3.8, 99.00, 99.00, 99.00, 999, 1014.5,   3.5,   6.2,  -6.2, 99.0, 99.00 
2021 ,01 ,19 ,20 ,20 ,328 , 3.4 , 4.9, 99.00, 99.00, 99.00, 999, 1014.5,   3.6,   6.2,  -5.7, 99.0, 99.00 
2021 ,01 ,19 ,20 ,30 ,346 , 2.7 , 4.0, 99.00, 99.00, 99.00, 999, 1014.5,   3.3,   6.2,  -6.3, 99.0, 99.00 
2021 ,01 ,19 ,20 ,40 ,352 , 2.2 , 3.0,  0.33, 11.43,  3.46,  77, 1014.7,   3.3,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,20 ,50 ,341 , 1.5 , 2.9, 99.00, 99.00, 99.00, 999, 1014.7,   3.4,   6.2,  -6.6, 99.0, 99.00 
2021 ,01 ,19 ,21 ,00 ,345 , 1.8 , 2.9, 99.00, 99.00, 99.00, 999, 1014.8,   3.6,   6.2,  -6.5, 99.0, 99.00 
2021 ,01 ,19 ,21 ,10 ,296 , 5.3 , 7.7, 99.00, 99.00, 99.00, 999, 1014.9,   4.0,   6.1,  -4.8, 99.0, 99.00 
2021 ,01 ,19 ,21 ,20 ,282 , 6.1 , 7.8, 99.00, 99.00, 99.00, 999, 1015.0,   4.4,   6.1,  -4.3, 99.0, 99.00 
2021 ,01 ,19 ,21 ,30 ,281 , 5.1 , 6.9, 99.00, 99.00, 99.00, 999, 1015.0,   4.4,   6.2,  -4.0, 99.0, 99.00 
2021 ,01 ,19 ,21 ,40 ,274 , 5.3 , 6.9,  0.42,  2.94,  3.16, 289, 1015.2,   4.4,   6.2,  -4.3, 99.0, 99.00 
